"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"62","Mama Samba Baldé","Troyes","gw GNB",0.14953464471159,-7.60404565680302,5.47551477771331,6
"63","Alexis Sánchez","Marseille","cl CHI",0.656648064430792,-4.88961462313482,8.44047191196053,6
"64","Nicola Sansone","Bologna","it ITA",-0.179504280057608,-6.45155750336672,5.41358577010788,6
"65","André Silva","RB Leipzig","pt POR",0.33420812848466,-7.35627292038078,6.7820249514326,6
"66","Dominic Solanke","Bournemouth","eng ENG",0.0992270405113423,-8.13617104026679,5.76348682292835,6
"67","Isaac Success","Udinese","ng NGA",0.380492282176372,-5.07885741887076,5.86274886683767,6
"68","Karl Toko Ekambi","Rennes","cm CMR",0.1936573119757,-7.41901359999685,4.08384241671745,6
"69","Tiago Tomás","Stuttgart","pt POR",0.987540088806376,-5.37671089311276,5.24109242830102,6
"70","Danny Welbeck","Brighton","eng ENG",0.20102260532107,-7.88696036521111,6.07544287976286,6
"71","Timo Werner","RB Leipzig","de GER",0.604497709542706,-5.83689523285595,7.67093143549577,6
"72","Iñaki Williams","Athletic Club","gh GHA",0.689064186936765,-5.62063292400227,7.3651126959785,6
"73","Wilfried Zaha","Crystal Palace","ci CIV",0.55042336568233,-4.25724021770033,6.3047832926063,6
"74","Duván Zapata","Atalanta","co COL",0.336649978319714,-6.45776383588364,4.73585115575033,6
"75","Joshua Zirkzee","Bologna","nl NED",-3.66591768479456,-6.67515350789551,3.8371226937852,6
