"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Himad Abdelli","Angers","dz ALG",0.130113131625392,3.18874569933747,-0.396681388081807,8
"2","Nadiem Amiri","Leverkusen","de GER",-1.35853491313366,-0.108381924766186,2.11069912511001,8
"3","Stuart Armstrong","Southampton","sct SCO",-0.819279764301028,0.307921901770994,1.11625204239566,8
"4","Mathias Autret","Auxerre","fr FRA",0.994624398990202,0.516565445414522,2.62450766863317,8
"5","Ridle Baku","Wolfsburg","de GER",0.137201482053972,1.21702110813805,1.0869161403942,8
"6","Ross Barkley","Nice","eng ENG",-1.23824778053123,0.918490151110758,5.10680029555418,8
"7","Jean-Ricner Bellegarde","Strasbourg","fr FRA",0.688849215163419,3.25569765349199,4.57811332900603,8
"8","Álex Berenguer","Athletic Club","es ESP",0.195308651145428,0.713432385976336,3.86695466090287,8
"9","Badredine Bouanani","Nice","dz ALG",-0.461239310106619,1.99901412286702,5.97158142503637,8
"10","Bilal Brahimi","Nice","dz ALG",-3.54257186979735,0.169491400330508,4.40396645290454,8
"11","Cristian Buonaiuto","Cremonese","it ITA",-2.88419355857846,1.58850171740639,2.74669923686442,8
"12","Sergio Canales","Betis","es ESP",0.444426845852104,3.49533014435357,5.57021073138034,8
"13","João Cancelo","Bayern Munich","pt POR",-0.136179737838739,7.88402663112959,1.67700432201948,8
"14","Samu Castillejo","Valencia","es ESP",1.05254136547929,0.806163545023455,3.40486418348194,8
"15","David Pereira da Costa","Lens","pt POR",0.234095756249324,1.82544573290648,4.81568530721519,8
"16","Juan Cuadrado","Juventus","co COL",0.365242418255491,4.07067403660015,0.95366596722661,8
"17","Sofiane Diop","Nice","fr FRA",0.25543460957938,3.12501456841501,3.54720710635747,8
"18","Elif Elmas","Napoli","mk MKD",-1.80618506374925,0.781941731417977,4.5574177187858,8
"19","Adri Embarba","Almería","es ESP",0.865700300972617,1.87831912888277,4.03676607874201,8
"20","Fidel","Elche","es ESP",0.883236124289036,0.689281234599041,3.62097508517652,8
"21","Alexis Flips","Reims","fr FRA",2.28697198393756,3.68958007730807,3.58579110063151,8
"22","Pablo Fornals","West Ham","es ESP",0.189114646020171,-0.0400702314065191,1.45874677367625,8
"23","Angelo Fulgini","Lens","fr FRA",2.16183881272157,4.80387184618367,3.16418123816462,8
"24","Rubén García","Osasuna","es ESP",-1.15275516979918,1.21681579512219,1.88133725178307,8
"25","Aleksandr Golovin","Monaco","ru RUS",0.52740314501034,1.96135386542064,5.09943029614273,8
"26","Moi Gómez","Osasuna","es ESP",0.265715883111271,3.38764511404153,3.11093394936952,8
"27","Papu Gómez","Sevilla","ar ARG",-0.535050288501664,-0.0985679954225953,2.71595296720286,8
"28","Amine Harit","Marseille","ma MAR",0.439658109711088,2.50641350204201,1.03878432750714,8
"29","Jack Harrison","Leeds United","eng ENG",1.10692104886959,1.09987439704183,5.14700166193408,8
"30","Isco","Sevilla","es ESP",1.07761234923184,0.699115637767642,-0.194567246617411,8
"31","Alex Iwobi","Everton","ng NGA",0.143800947962895,0.452111903024807,2.95215134803471,8
"32","Joaquín","Betis","es ESP",-5.17789864282492,4.2661041716857,2.17457510486088,8
"33","Hamed Junior Traorè","Sassuolo","ci CIV",-0.665091027363517,0.576231204029252,0.885340372358696,8
"34","Filip Kostić","Juventus","rs SRB",1.33928790122198,1.62361122172076,4.40224691511928,8
"35","Giovani Lo Celso","Villarreal","ar ARG",1.01696105283579,4.62554244412627,3.33929182159195,8
"36","Noni Madueke","Chelsea","eng ENG",-0.123714667371413,0.381897322057348,1.28420939380846,8
"37","Lovro Majer","Rennes","hr CRO",-0.193841898345867,4.1736776502908,3.95092121825843,8
"38","Ruslan Malinovskyi","Atalanta","ua UKR",-1.48409790940411,5.12134241762234,-0.499808832187207,8
"39","Dwight McNeil","Everton","eng ENG",0.114089735427188,1.48035648740955,3.41844182926642,8
"40","Mason Mount","Chelsea","eng ENG",0.797611366296117,0.0173723542112925,2.86133839351974,8
"41","Jesús Navas","Sevilla","es ESP",-0.334431618310244,2.66194010553875,1.32434927364011,8
"42","Pedro Neto","Wolves","pt POR",1.79275112526694,-0.28642787386021,3.70776609431015,8
"43","Remi Oudin","Lecce","fr FRA",-1.45280634448258,1.59546939990354,1.77419361037495,8
"44","Azzedine Ounahi","Angers","ma MAR",0.339469244271878,2.32534332734365,1.53744820505646,8
"45","Adam Ounas","Lille","dz ALG",0.165137567066931,4.5801950563187,4.83722983035926,8
"46","Isaac Palazón Camacho","Rayo Vallecano","es ESP",0.801836784164742,1.30664954887103,5.44054632160499,8
"47","Francisco Portillo","Almería","es ESP",-4.06599174602954,1.69899889477746,-0.773460174746806,8
"48","Rafael Ratão","Toulouse","br BRA",1.80804127750993,0.226461491925372,2.223198065051,8
"49","Rodri","Betis","es ESP",0.599742139514262,0.61409147358373,4.12654275973913,8
"50","Alexis Saelemaekers","Milan","be BEL",-0.793150255092087,0.335092056911868,3.03640508572555,8
"51","Iván Sánchez","Valladolid","es ESP",0.155528834986752,0.748918350757753,1.42667322503184,8
"52","Bernardo Silva","Manchester City","pt POR",-0.125274921089772,3.37063081702488,3.66570863555727,8
"53","Suso","Sevilla","es ESP",-1.22742935757693,3.6514796003181,5.17511126429692,8
"54","Marcus Tavernier","Bournemouth","eng ENG",-0.11318765433188,-0.188775588905426,3.86944343219097,8
"55","Sada Thioub","Angers","sn SEN",-0.499124959445873,0.415667584457725,0.622325261627726,8
"56","Óliver Torres","Sevilla","es ESP",1.16527977911977,0.406401507192925,2.05762172049931,8
"57","Óscar Trejo","Rayo Vallecano","ar ARG",1.47430155531816,0.122273974799261,3.16813864140936,8
"58","Federico Valverde","Real Madrid","uy URU",0.395593520171445,1.43849203531701,4.91957805410625,8
"59","Fabio Vieira","Arsenal","pt POR",-3.84742408394151,0.239833502489163,1.33086762751073,8
"60","Toni Villa","Girona","es ESP",1.73548889332616,0.172616612573243,2.35456811708718,8
