"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Marco Asensio","Real Madrid","es ESP",-0.480793121507555,1.49753775165814,9.79293252767762,4
"2","Domenico Berardi","Sassuolo","it ITA",0.542478552117078,0.755725590411115,10.6347165882695,4
"3","Jeremie Boga","Atalanta","ci CIV",-3.43649045392321,7.4819745074925,8.7954834947898,4
"4","Sofiane Boufal","Angers","ma MAR",-0.193841898345867,3.55621683686324,8.01143489922958,4
"5","Benjamin Bourigeaud","Rennes","fr FRA",0.750312485735941,5.95813619458447,6.81435211536135,4
"6","Julian Brandt","Dortmund","de GER",0.769984602646459,4.13664094072746,8.42028422064152,4
"7","Rémy Cabella","Lille","fr FRA",0.0257082050662243,8.3636216566316,8.02503337668216,4
"8","Rayan Cherki","Lyon","fr FRA",0.120712579805198,6.24246354310466,11.9947523013121,4
"9","Kingsley Coman","Bayern Munich","fr FRA",0.222193249784344,3.12909337377026,11.2260060158076,4
"10","Romain Del Castillo","Brest","fr FRA",0.145643057888788,3.16726911347784,6.68547420814887,4
"11","Ousmane Dembélé","Barcelona","fr FRA",0.216254658792774,6.23030175005427,11.8938605926838,4
"12","Gerard Deulofeu","Udinese","es ESP",0.982351899215723,2.58978254837105,9.48238342210708,4
"13","Ángel Di María","Juventus","ar ARG",-0.03621225047385,4.01851460743699,7.92838503434968,4
"14","Jeremy Doku","Rennes","be BEL",-0.725977436906617,2.17812746922298,9.17018267997593,4
"15","Paulo Dybala","Roma","ar ARG",0.753356075804005,0.551911742942698,10.4356840901204,4
"16","Bruno Fernandes","Manchester Utd","pt POR",0.0765233825844202,4.58621497637353,7.55161404309598,4
"17","Phil Foden","Manchester City","eng ENG",0.655751498051236,1.77230313846985,9.6394715156336,4
"18","Jack Grealish","Manchester City","eng ENG",0.101736300574857,2.5532233317628,9.03031272972063,4
"19","Antoine Griezmann","Atlético Madrid","fr FRA",-0.155803830938926,3.00968702633204,10.0852204836988,4
"20","Vincenzo Grifo","Freiburg","it ITA",1.03545406170145,2.10101255950249,8.5862005127204,4
"21","Jonas Hofmann","M'Gladbach","de GER",0.103075196802778,4.19391842124901,8.43066265622506,4
"22","Franck Honorat","Brest","fr FRA",0.284333225196875,1.61702007675598,6.52494218456742,4
"23","Vinicius Júnior","Real Madrid","br BRA",0.207362549645991,0.553916383857856,12.1503672272492,4
"24","Florian Kainz","Köln","at AUT",1.60086824754068,4.90446704947417,7.99429537273212,4
"25","Khvicha Kvaratskhelia","Napoli","ge GEO",0.634129934575393,0.689749223443063,11.5831659640177,4
"26","James Maddison","Leicester City","eng ENG",0.174079887083487,1.6983074401095,7.93158085349806,4
"27","Riyad Mahrez","Manchester City","dz ALG",0.297968278979515,4.25755951984673,9.0503624497481,4
"28","Solly March","Brighton","eng ENG",0.268262443574611,1.42475168561825,7.37547499612441,4
"29","Lionel Messi","Paris S-G","ar ARG",0.166114697558694,7.83992177870585,15.9309375610484,4
"30","Iker Muniain","Athletic Club","es ESP",0.143800947962895,5.62630058716656,5.66188918987631,4
"31","Luis Muriel","Atalanta","co COL",-1.27905128257788,3.55659433785599,8.68924017292658,4
"32","Jamal Musiala","Bayern Munich","de GER",0.571244202213684,0.31603885719704,9.74672760864564,4
"33","Neymar","Paris S-G","br BRA",0.439658109711088,8.53598806848125,13.7274839885859,4
"34","Michael Olise","Crystal Palace","fr FRA",0.16412915702505,5.27680459789317,5.58522581517361,4
"35","Dimitri Payet","Marseille","fr FRA",-0.203371692537465,4.92527400963658,8.82767771557942,4
"36","Matteo Politano","Napoli","it ITA",0.702443690874711,3.8611721851402,6.93205685734668,4
"37","Raphinha","Barcelona","br BRA",0.745784157331103,5.96207358293359,10.3029220970316,4
"38","Allan Saint-Maximin","Newcastle Utd","fr FRA",-0.250680313702894,1.60348546928751,8.99193042772496,4
"39","Bukayo Saka","Arsenal","eng ENG",0.425704571887591,1.45166183336107,9.93552708123835,4
"40","Dominik Szoboszlai","RB Leipzig","hu HUN",0.296711146361257,5.93154621781449,6.7742806613296,4
"41","Leandro Trossard","Arsenal","be BEL",-0.230879462237664,3.51854526643953,6.59738042065947,4
"42","Florian Wirtz","Leverkusen","de GER",-0.709733081158267,5.05132860576208,5.29423647563135,4
"43","Edon Zhegrova","Lille","xk KVX",-0.470139750775858,6.8896563726821,10.7793170054061,4
