"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"27","Armand Lauriente","Sassuolo","fr FRA",1.00250874765168,-0.0477041302720808,8.71043068599926,7
"28","Rafael Leão","Milan","pt POR",0.376968237430192,-2.1302076968574,11.9360780201061,7
"29","Ademola Lookman","Atalanta","ng NGA",0.378377505923252,-3.03645426136093,11.0754942517756,7
"30","Rony Lopes","Troyes","pt POR",0.963923834189416,-1.36060338938715,6.10828319018155,7
"31","Hirving Lozano","Napoli","mx MEX",1.03736198986553,-1.14226745039357,4.99802575335088,7
"32","Donyell Malen","Dortmund","nl NED",1.35783129307339,-2.29691255065197,10.6950491264662,7
"33","Solly March","Brighton","eng ENG",0.268262443574611,1.42475168561825,7.37547499612441,7
"34","Martinelli","Arsenal","br BRA",0.838039934178613,-1.67020413270328,10.0611159046561,7
"35","Bryan Mbeumo","Brentford","cm CMR",0.98360910113555,-2.33099813255303,7.01319739057228,7
"36","Kaoru Mitoma","Brighton","jp JPN",-0.516531089932784,-0.543576567939558,7.48060289843622,7
"37","Thomas Müller","Bayern Munich","de GER",1.14911501465439,-1.98515170778765,8.44576631905434,7
"38","Jacob Murphy","Newcastle Utd","eng ENG",0.100875810912788,-1.98519629593902,5.45305249747129,7
"39","Jamal Musiala","Bayern Munich","de GER",0.571244202213684,0.316038857197042,9.74672760864564,7
"40","Dani Olmo","RB Leipzig","es ESP",0.476514451262745,0.608002011363611,7.33786017905067,7
"41","Riccardo Orsolini","Bologna","it ITA",-0.513535684660342,-1.57795459702129,7.2636530448377,7
"42","Nicolas Pépé","Nice","ci CIV",0.23374519956853,-1.20901195216782,6.13335513645049,7
"43","Alassane Pléa","M'Gladbach","fr FRA",0.162012291751111,-1.56221869917531,5.18787228396483,7
"44","Nemanja Radonjić","Torino","rs SRB",-0.0758337806755643,-2.97318045937147,7.99642660569944,7
"45","Giacomo Raspadori","Napoli","it ITA",-0.0569971222575995,-2.03418715290847,4.72289733544992,7
"46","Gio Reyna","Dortmund","us USA",-3.43196431351258,-2.18395811717896,6.56521929239717,7
"47","Rodrigo Riquelme","Girona","es ESP",0.308895928783286,-2.0546429939483,6.12336056708662,7
"48","Rodrygo","Real Madrid","br BRA",-0.402337024315737,-1.37843083435574,11.7143865674268,7
"49","Samuel","Valencia","br BRA",0.277481850752579,-1.68449261084417,4.97316801944421,7
"50","Jadon Sancho","Manchester Utd","eng ENG",1.03327454233964,-0.446582723208338,6.67621170851105,7
"51","Leroy Sané","Bayern Munich","de GER",-0.81406871932304,0.743416975411654,8.11647243872188,7
"52","Moses Simon","Nantes","ng NGA",0.649608527895658,-2.49561632307879,6.06388342200862,7
"53","Florian Sotoca","Lens","fr FRA",0.0580288354999385,-0.514112420220725,6.39427133639781,7
"54","Lars Stindl","M'Gladbach","de GER",0.353782357266239,-2.52022385872973,5.65836157932839,7
"55","Tetê","Lyon","br BRA",1.17431917471667,-1.42406942765411,5.65762159253597,7
"56","Karl Toko Ekambi","Lyon","cm CMR",0.0237656342109682,-2.36033060894461,5.40527138864222,7
"57","Ferrán Torres","Barcelona","es ESP",-0.735004588622539,-2.07727426238134,5.81067607771935,7
"58","Nico Williams","Athletic Club","es ESP",0.732921018720511,-0.25980315506705,7.09537786811591,7
"59","Willian","Fulham","br BRA",0.519801924449787,-0.42741931972482,6.86501004871301,7
"60","Patrick Wimmer","Wolfsburg","at AUT",2.13993607848997,-0.792188428305951,5.05202139206238,7
"61","Arber Zeneli","Reims","xk KVX",0.69738445445231,1.07275721595577,6.27438301136593,7
