"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Manuel Akanji","Manchester City","ch SUI",-0.413043832516822,-8.61520099054676,6.5645618114569,11
"2","Nathan Aké","Manchester City","nl NED",0.509987420134628,-7.88029197527927,7.26979693720603,11
"3","Marcos Alonso","Barcelona","es ESP",-1.23038319319585,-8.54730188877607,5.18811843753433,11
"4","Benoît Badiashile","Chelsea","fr FRA",-0.00333376584165428,-10.3760285674069,4.85306152203381,11
"5","Alessandro Bastoni","Inter","it ITA",0.737039767476675,-5.88163711313295,5.60794350643543,11
"6","Andreas Christensen","Barcelona","dk DEN",1.06607630873489,-9.92522577367162,5.49719512517269,11
"7","Levi Colwill","Brighton","eng ENG",-0.293852661979543,-10.1629424722979,6.90293079009928,11
"8","Kevin Danso","Lens","at AUT",0.290363248981937,-8.73306237523712,4.33261237262318,11
"9","Dante","Nice","br BRA",0.11892157546879,-9.76790068967011,5.37695390414577,11
"10","Rúben Dias","Manchester City","pt POR",-0.0318799139784983,-11.9024928677853,8.59708415863378,11
"11","Tiago Djaló","Lille","pt POR",0.622805239505708,-9.18094614058129,4.08377625921984,11
"12","Lewis Dunk","Brighton","eng ENG",0.0444618004958797,-11.9168967472996,8.36321931984751,11
"13","José Fonte","Lille","pt POR",0.383313615619,-10.2941611443612,3.92489231098027,11
"14","Eric García","Barcelona","es ESP",-0.345464488359672,-9.74183468555732,5.24951314013878,11
"15","Joe Gomez","Liverpool","eng ENG",-0.606366277199048,-10.5745994304071,5.66234669503374,11
"16","Jonathan Gradit","Lens","fr FRA",0.468568255832728,-7.05624535342898,5.15818119670788,11
"17","Joško Gvardiol","RB Leipzig","hr CRO",0.00417580676893464,-11.3786443721588,8.1737463857699,11
"18","Mats Hummels","Dortmund","de GER",0.618457357797168,-9.16914964172271,5.38668511692172,11
"19","Hiroki Ito","Stuttgart","jp JPN",0.198693090440261,-8.0611881319679,5.78807057924389,11
"20","Jules Koundé","Barcelona","fr FRA",0.359391592158635,-5.57428663074883,6.68592527730204,11
"21","Aymeric Laporte","Manchester City","es ESP",0.0171795430266447,-8.82006282065798,7.40530481987254,11
"22","Matthijs de Ligt","Bayern Munich","nl NED",0.133990160267694,-10.3057891290263,5.43487148739598,11
"23","Castello Lukeba","Lyon","fr FRA",-0.00196941783721856,-9.49306289877818,4.17980897286531,11
"24","Marquinhos","Paris S-G","br BRA",-0.00933147381551373,-9.64934663142306,4.8381786220307,11
"25","Facundo Medina","Lens","ar ARG",0.339704267642004,-7.42318489732381,9.38152982066762,11
"26","Thiago Mendes","Lyon","br BRA",-0.287700131493196,-7.57184078893458,5.56705266574798,11
"27","Kim Min-jae","Napoli","kr KOR",0.310560213893538,-10.4535618541008,6.84341691809519,11
"28","Willi Orban","RB Leipzig","hu HUN",0.0946838427751962,-10.9638949199723,5.97645875962379,11
"29","Benjamin Pavard","Bayern Munich","fr FRA",0.0385619883875119,-7.2077539591595,8.22468711088277,11
"30","Danilo Pereira","Paris S-G","pt POR",0.109925234350606,-8.93243681395072,6.61646766422652,11
"31","Sergio Ramos","Paris S-G","es ESP",0.302513296907062,-10.8544565173773,8.01595930439629,11
"32","Alexsandro Ribeiro","Lille","br BRA",-0.832275050164248,-8.63233652483596,3.78802224392114,11
"33","Amir Rrahmani","Napoli","xk KVX",-0.0183114979785796,-10.6221829001545,6.65575466265551,11
"34","Nico Schlotterbeck","Dortmund","de GER",0.689526013508453,-8.23129725081256,6.09732948324606,11
"35","Thiago Silva","Chelsea","br BRA",0.000130471523350301,-11.3053632426074,5.383786454681,11
"36","Josip Stanišić","Bayern Munich","hr CRO",-3.05703207896753,-6.01415495851866,8.40481694628399,11
"37","John Stones","Manchester City","eng ENG",0.237218673159209,-7.67021883518966,5.49304116981549,11
"38","Niklas Süle","Dortmund","de GER",-0.143748236715501,-7.81166866801623,6.97989015602109,11
"39","Edmond Tapsoba","Leverkusen","bf BFA",0.0676161321249788,-8.55145613263836,4.56410210390057,11
"40","Arthur Theate","Rennes","be BEL",0.102195301776115,-10.1244943001181,6.53927066049469,11
"41","Jean-Clair Todibo","Nice","fr FRA",0.327407959562473,-9.44373197461447,4.24372097571679,11
"42","Pau Torres","Villarreal","es ESP",0.0580288354999385,-8.8354362156958,4.58071058723501,11
"43","Dayot Upamecano","Bayern Munich","fr FRA",0.32806450501763,-11.0594784375956,8.20813886906867,11
"44","Virgil van Dijk","Liverpool","nl NED",0.171982305845037,-11.3694112963621,6.34017260317794,11
"45","Kyle Walker","Manchester City","eng ENG",0.133990160267694,-7.11353582236982,8.02608454893574,11
"46","Adam Webster","Brighton","eng ENG",0.392772544616828,-10.1081699290247,5.37349596924348,11
