"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Abner","Betis","br BRA",0.352381203657408,-1.57527459592137,-3.41998925093289,4
"2","Gastón Álvarez","Getafe","uy URU",-0.291033947701654,-2.36431661952463,-5.51646174629585,4
"3","Fabrizio Angileri","Getafe","ar ARG",0.672174755014185,-2.31100126330662,-6.38056097296636,4
"4","Santiago Arzamendia","Cádiz","py PAR",-0.51784832405259,-0.247993399149924,-4.37755949852544,4
"5","Mehmet Aydin","Schalke 04","de GER",-4.24971894481023,0.65832345526716,-3.72680670713386,4
"6","Fodé Ballo-Touré","Milan","sn SEN",-1.10166260506804,0.286118498221032,-3.97535382920728,4
"7","Ihlas Bebou","Hoffenheim","tg TOG",0.701550464105219,3.30806066565726,-5.0271382826046,4
"8","Jérémie Bela","Clermont Foot","ao ANG",-1.20413261904815,2.07791138760239,-4.25990828368726,4
"9","Lee Buchanan","Werder Bremen","eng ENG",-5.02671280864672,-1.47143904699751,-3.54438701890361,4
"10","Igor Carioca","Lorient","br BRA",-0.0658723666940831,0.0204550771222648,-2.449046834866,4
"11","Carmona","Elche","es ESP",1.86417837021246,1.13645551855621,-8.14424442321612,4
"12","Sébastien Corchia","Nantes","fr FRA",-2.52233677683983,0.307662785038,-2.26508703260368,4
"13","Fabio Depaoli","Hellas Verona","it ITA",-0.00708336836465767,0.140379812594496,-3.8171127639468,4
"14","Moussa Djenepo","Southampton","ml MLI",-0.881239823039297,3.60936405506597,-4.30332732503011,4
"15","Kingsley Ehizibue","Udinese","nl NED",-0.465135789669959,0.410748475594208,-3.83827940970201,4
"16","Davide Faraoni","Hellas Verona","it ITA",1.28331898381721,-0.526339828850322,-3.49470584402,4
"17","Junior Firpo","Leeds United","es ESP",-0.604895545469783,-1.75542740039778,-3.83361319123021,4
"18","Kilian Fischer","Wolfsburg","de GER",-0.806760799672635,-1.1738122021893,-3.93510818211566,4
"19","Ryan Fredericks","Bournemouth","eng ENG",-1.23392447079527,-2.29025702289793,-4.19530662192002,4
"20","James Garner","Everton","eng ENG",-1.73121263544886,-0.0634282918369618,-3.22409255724189,4
"21","Paolo Ghiglione","Cremonese","it ITA",0.145643057888788,2.06452022170827,-4.13350390407633,4
"22","Óscar Gil","Espanyol","es ESP",0.781525151170178,-1.04661011928595,-3.32059972959394,4
"23","Ben Godfrey","Everton","eng ENG",1.04309053228336,-2.76949739766951,-6.32150334847913,4
"24","Giovanni González","Mallorca","uy URU",-0.984423744780535,-1.5705646308692,-3.09259077906217,4
"25","Emmanuel Gyasi","Spezia","gh GHA",1.03327454233964,-0.0846277278219487,-3.87171646373305,4
"26","Emil Holm","Spezia","se SWE",0.847719682903497,0.940791955667531,-2.84669311825193,4
"27","Iglesias","Getafe","es ESP",-0.935442844290296,-0.387992150489949,-2.30039509578677,4
"28","Saidy Janko","Bochum","gm GAM",-0.348217841290879,-3.2758334893711,-4.81308507469062,4
"29","Justin-Noël Kalumba","Angers","fr FRA",1.30241724096731,0.710449024351985,-5.84803501437408,4
"30","Cheick Konaté","Clermont Foot","ci CIV",-0.416425902541217,-1.4112383463238,-2.60463725235963,4
"31","Mehdi Léris","Sampdoria","dz ALG",0.541514727438536,0.903995675350561,-2.63568025723441,4
"32","Pol Lirola","Elche","es ESP",0.0680251108361858,-0.567267700345918,-3.88568268145152,4
"33","Banzouzi Locko","Reims","fr FRA",0.90070460827764,-0.743515077870739,-2.18412183868866,4
"34","Renan Lodi","Nott'ham Forest","br BRA",0.50820923021337,-1.63430705042421,-2.95052495642464,4
