"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Nayef Aguerd","West Ham","ma MAR",-0.291957950769908,-8.00998075575023,-2.95862361504768,5
"2","Emanuel Aiwum","Cremonese","at AUT",-0.567721533140425,-5.41411420310736,-2.68370222122727,5
"3","Kevin Akpoguma","Hoffenheim","ng NGA",-0.210164725320193,-5.63820205332106,-1.85971893607155,5
"4","Omar Alderete","Getafe","py PAR",0.133990160267694,-5.42731684776009,-2.60689755699396,5
"5","Bruno Amione","Sampdoria","ar ARG",0.68607271970922,-5.91671426435885,-2.81678666279115,5
"6","Kaan Ayhan","Sassuolo","tr TUR",-1.38623189635566,-8.83132805695002,-2.8290078595765,5
"7","Srđan Babić","Almería","rs SRB",-0.0345881661914234,-7.63686219048002,-2.02237688715382,5
"8","Loïc Bade","Sevilla","fr FRA",-0.00895687576745616,-8.21052657010655,-1.7271448171573,5
"9","Benoît Badiashile","Monaco","fr FRA",-0.241263699001313,-8.33544394124427,-2.46121713226828,5
"10","Abdoulaye Bamba","Angers","ci CIV",-1.66397334541031,-5.82876432690279,-1.24382512272971,5
"11","Federico Baschirotto","Lecce","it ITA",0.0419322690610573,-7.3863713320706,-2.54019490086132,5
"12","Timo Baumgartl","Union Berlin","de GER",-0.278796113470249,-5.53448499438463,-2.62981193718964,5
"13","Jan Bednarek","Southampton","pl POL",0.669159240727326,-9.06997109756777,-2.40669540443781,5
"14","Stefan Bell","Mainz 05","de GER",-0.14621945430282,-7.30964567579908,-1.90659195641662,5
"15","Armel Bella Kotchap","Southampton","de GER",1.26719879443986,-6.98277914739755,-1.97127006938344,5
"16","Jeanöel Belocian","Rennes","fr FRA",0.5924602903877,-5.75174305720333,-2.77376298727787,5
"17","Matteo Bianchetti","Cremonese","it ITA",-0.542194913041841,-7.21308302317787,-3.51947301299225,5
"18","Pedro Bigas","Elche","es ESP",0.974815948763953,-7.43262838066394,-1.14059074906054,5
"19","Jaka Bijol","Udinese","si SVN",0.498442222229451,-8.13001242752079,-1.36026418258556,5
"20","Juan Brandáriz","Almería","es ESP",-0.722908679305162,-5.67746549596209,-2.07706716008634,5
"21","Dylan Bronn","Salernitana","tn TUN",0.173373215329357,-7.47246568443236,-0.459973664027049,5
"22","John Brooks","Hoffenheim","us USA",0.0419322690610573,-9.53552380548724,-2.01539971926595,5
"23","Leandro Cabrera","Espanyol","uy URU",0.413371546095253,-6.49920210757524,-1.51329079765916,5
"24","Mattia Caldara","Spezia","it ITA",-0.500790510143591,-7.72648122328552,-3.83084353092795,5
"25","Fernando Calero","Espanyol","es ESP",1.00314008283315,-5.28324683450357,-2.62783469053409,5
"26","Duje Ćaleta-Car","Southampton","hr CRO",-1.13594163703316,-9.68954223099168,-2.28644176427824,5
"27","Ousmane Camara","Angers","fr FRA",0.340722852612733,-9.09189688027355,-1.24469251428635,5
"28","Jean-Charles Castelletto","Nantes","cm CMR",0.463075612478333,-7.26190031677856,-0.571749073287527,5
"29","Maximiliano Caufriez","Clermont Foot","be BEL",0.14517631266454,-6.96296407383683,-0.924943585902722,5
"30","Brendan Chardonnet","Brest","fr FRA",-0.158702934215069,-8.39398338277417,-0.665501781334573,5
"31","Alexandre Coeff","Auxerre","fr FRA",-0.601216206365513,-8.14122305209192,-1.82239828642833,5
"32","Omar Colley","Sampdoria","gm GAM",-0.159344594227442,-8.19280870579536,-3.07642785598528,5
"33","Eray Cömert","Valencia","ch SUI",0.228140276274481,-8.61823687368995,-1.04738003625318,5
"34","Steve Cook","Nott'ham Forest","eng ENG",0.324454762764184,-8.73851790731521,-4.27198462269338,5
"35","Liam Cooper","Leeds United","sct SCO",0.122369949596449,-7.05342716649945,-2.10641980246868,5
"36","Flavius Daniliuc","Salernitana","at AUT",-0.424648159036359,-6.79773904383435,-1.72965575053872,5
"37","Achraf Dari","Brest","ma MAR",0.247227657423922,-8.7115173117317,-2.50846374836796,5
"38","Paweł Dawidowicz","Hellas Verona","pl POL",0.885345007615977,-5.42823077141886,-2.66210726429897,5
"39","Koni De Winter","Empoli","be BEL",0.489995286418358,-8.39078472285103,-3.48958580122749,5
"40","Mouctar Diakhaby","Valencia","gn GUI",0.289803598368869,-7.49654643583177,-1.77819097445578,5
"41","Koffi Djidji","Torino","ci CIV",-0.24198885084852,-7.2943729374651,-0.51948039471678,5
"42","Berat Djimsiti","Atalanta","al ALB",0.0556103196743972,-7.70534775000899,-0.549825694437021,5
"43","Danilho Doekhi","Union Berlin","nl NED",0.167639479706943,-5.59560200608661,-3.12893350819595,5
"44","Enzo Ebosse","Udinese","cm CMR",-1.01524867511838,-6.50757555322511,-1.29303126633552,5
"45","Rodrigo Ely","Almería","br BRA",0.262666959069998,-8.84481104731986,-2.12480517356776,5
"46","Maxime Estève","Montpellier","fr FRA",-0.0874856897798642,-7.8491345938617,-3.25442434951538,5
"47","Federico Fazio","Salernitana","ar ARG",0.0877040697168713,-6.93645731098462,-3.37791544205816,5
"48","Luiz Felipe","Betis","it ITA",1.05039174318118,-8.03322830606437,-2.93239133515733,5
"49","Ohis Felix Uduokhai","Augsburg","de GER",-0.0145722296795689,-6.70676298812742,-2.79985381570626,5
"50","Joaquín Fernández","Valladolid","es ESP",0.057132922711132,-7.78267745862613,-2.84313070704685,5
"51","Fernando","Sevilla","br BRA",0.732921018720511,-6.13670985211917,-0.903734547175129,5
"52","Alex Ferrari","Sampdoria","it ITA",0.34398396739804,-7.45724875989238,-3.35537159549402,5
"53","Matteo Gabbia","Milan","it ITA",-0.933761236925105,-8.71896601400612,-3.94542166277351,5
"54","David García","Osasuna","es ESP",0.378218371640525,-8.33309763234979,-1.05141598363959,5
"55","Unai García","Osasuna","es ESP",0.458046835093156,-7.83983179010295,-2.6942093629251,5
"56","Toti Gomes","Wolves","pt POR",-0.657483172667413,-5.66687551822906,-2.47868229201422,5
"57","Sergi Gómez","Espanyol","es ESP",0.045435113147159,-8.49785207280307,-2.15871103164132,5
"58","Édgar González","Betis","es ESP",-0.660866349586448,-7.83724262504444,-2.82145229964836,5
"59","Oumar Gonzalez","Ajaccio","cm CMR",0.143631599610514,-6.6278517896247,-3.22062369716707,5
"60","Jeffrey Gouweleeuw","Augsburg","nl NED",0.291097903042525,-7.19242292464758,-0.809804911256617,5
"61","Manuel Gulde","Freiburg","de GER",1.02307181562261,-7.40645196294351,-2.96918379533623,5
"62","Koray Günter","Sampdoria","de GER",-0.549326145595999,-8.1458682964284,-3.60411394677581,5
"63","Alexander Hack","Mainz 05","de GER",0.968366453359646,-7.22270960298478,-2.92806939515756,5
"64","Andreas Hanche-Olsen","Mainz 05","no NOR",0.222542841187906,-6.34699288496268,-3.13592909384817,5
"65","Aridane Hernández","Osasuna","es ESP",0.0739189206069213,-8.15478062659863,-2.08384717779925,5
"66","Luis Hernández","Cádiz","es ESP",0.04453409577347,-6.8448454773452,-1.60234726619014,5
"67","Martin Hongla","Valladolid","cm CMR",0.317964965818475,-7.19699040488521,-2.66947122066587,5
"68","Cédric Hountondji","Angers","bj BEN",0.187529483101925,-7.94663687047474,-1.9794493506013,5
"69","Ardian Ismajli","Empoli","al ALB",-0.404113272573391,-8.45936682023091,-2.80211620660409,5
"70","Paul Jaeckel","Union Berlin","de GER",-0.136179737838739,-6.54581577816185,-3.17402442657887,5
"71","Julian Jeanvier","Auxerre","gn GUI",0.228140276274481,-7.82537311791233,-3.53112540469223,5
"72","Moritz Jenz","Schalke 04","de GER",0.432082379412993,-8.22017554993112,-3.40750732469927,5
"73","Jubal","Auxerre","br BRA",-0.128705345258237,-7.65155609503084,-2.52341213690999,5
"74","Christopher Jullien","Montpellier","fr FRA",0.057132922711132,-6.65103347438233,-3.29655780839539,5
"75","Ozan Kabak","Hoffenheim","tr TUR",0.494820085600238,-6.45421720546724,-1.46678315469964,5
"76","Thilo Kehrer","West Ham","de GER",0.115413455764113,-5.26033132101558,-1.63492410020036,5
"77","Lloyd Kelly","Bournemouth","eng ENG",0.162419803140331,-7.22539240987181,-0.550624446289326,5
"78","Marc-Oliver Kempf","Hertha BSC","de GER",0.286910245328552,-7.76557841058497,-2.25928699353511,5
"79","Luca Kilian","Köln","de GER",0.384833568186044,-8.27057841622837,-1.75820709338284,5
"80","Presnel Kimpembe","Paris S-G","fr FRA",0.939811975076471,-7.38224400397199,-0.504485782262925,5
"81","Jakub Kiwior","Spezia","pl POL",0.535906109402697,-7.51074319261511,-1.78132993089003,5
"82","Robin Koch","Leeds United","de GER",0.20966609603126,-7.54026335870194,-1.54539068941393,5
"83","Boubakar Kouyaté","Montpellier","ml MLI",0.6551140507766,-7.62140717286231,-3.51304972988072,5
"84","Julien Laporte","Lorient","fr FRA",0.319330412817934,-9.44422583261302,-2.51979066033111,5
"85","Diego Llorente","Leeds United","es ESP",-0.197928892773183,-8.78843282058651,-1.50076134310437,5
"86","José Luis Palomino","Atalanta","ar ARG",-0.379059747247552,-6.72052297816304,-1.63114092201486,5
"87","Sebastiano Luperto","Empoli","it ITA",0.316344069165051,-9.41560498672704,-0.944400566649518,5
"88","José María Giménez","Atlético Madrid","uy URU",-0.238724620061281,-8.24648655776281,-0.802981183572915,5
"89","Guillermo Maripán","Monaco","cl CHI",0.395183620714896,-8.3525905337677,-1.42056442062577,5
"90","Scott McKenna","Nott'ham Forest","sct SCO",0.766851538390973,-7.82598202913852,-3.21790663477449,5
"91","Ben Mee","Brentford","eng ENG",0.194817644209673,-7.42263523958171,-0.86732129203219,5
"92","Chris Mepham","Bournemouth","wls WAL",-0.103376025790346,-8.41676980699053,-3.33296226095171,5
"93","César Montes","Espanyol","mx MEX",0.196520048634466,-7.69570063592037,-2.65850723598126,5
"94","Jeison Murillo","Sampdoria","co COL",0.220212783062935,-7.59396165132937,-3.18998576043633,5
"95","Youssouf Ndayishimiye","Nice","bi BDI",-0.361955521232848,-6.34449264836344,-0.997397385406061,5
"96","Tanguy Nianzou","Sevilla","fr FRA",0.485778002213991,-7.69283505682589,-1.29153953161533,5
"97","Gerzino Nyamsi","Strasbourg","fr FRA",0.727291018044306,-7.18157696974619,-1.05719899476845,5
"98","Florent Ogier","Clermont Foot","fr FRA",-0.348217841290879,-7.05642458590472,-0.980300230360337,5
