"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Ola Aina","Torino","ng NGA",-0.57536002882454,2.39068508106183,1.53201197973282,3
"2","Youcef Atal","Nice","dz ALG",-0.578601731870969,4.52092740245206,2.5060288445383,3
"3","Ander Barrenetxea","Real Sociedad","es ESP",-0.59261711315143,5.27190335986583,-2.07286218955054,3
"4","Simone Bastoni","Spezia","it ITA",1.15134986628553,2.96473203876501,-0.686187014786141,3
"5","Mitchell van Bergen","Reims","nl NED",-3.26248827883683,6.51299979804768,-0.631032729391452,3
"6","Leonardo Bittencourt","Werder Bremen","de GER",1.80730763026678,2.56014121671466,-0.259687982461215,3
"7","Lautaro Blanco","Elche","ar ARG",-0.54060837735892,2.87335106834145,-0.507091219536573,3
"8","Aurélio Buta","Eint Frankfurt","pt POR",0.240855542320921,2.38506549842643,0.58819228979729,3
"9","Jimmy Cabot","Lens","fr FRA",-0.93611526784859,7.82697396767995,4.70277031465478,3
"10","Yannick Carrasco","Atlético Madrid","be BEL",0.123262654602699,6.77636546356823,3.13170417986531,3
"11","Franco Cervi","Celta Vigo","ar ARG",0.0246288850750164,3.36078894277631,0.00745942965699637,3
"12","Federico Chiesa","Juventus","it ITA",-2.95837703026509,8.87005025866581,0.761538117983847,3
"13","Jonathan Clauss","Marseille","fr FRA",0.95931225826696,3.37739946395386,4.18339215586283,3
"14","Yan Couto","Girona","br BRA",-0.509938094286499,3.4239425554289,1.7106724793999,3
"15","Denzel Dumfries","Inter","nl NED",0.160138253802492,2.35941626944102,0.103891504843091,3
"16","Nicolás Ezequiel Fernández","Elche","ar ARG",-3.84742408394151,6.16701242801685,-0.342600719734066,3
"17","Jeremie Frimpong","Leverkusen","nl NED",0.562324513740227,6.24484357528822,2.03309303372056,3
"18","Bryan Gil","Sevilla","es ESP",-0.118717776377974,4.19728819361627,-2.27266745547594,3
"19","Lewis Hall","Chelsea","eng ENG",0.868764154302316,2.12990610069307,1.56583284441473,3
"20","Thorgan Hazard","Dortmund","be BEL",-4.97284199416942,4.09451224414611,1.43275926363452,3
"21","Issa Kaboré","Marseille","bf BFA",-1.69552610174747,3.55943688566572,0.975805875837544,3
"22","Jakub Kamiński","Wolfsburg","pl POL",0.80630799546485,3.93834104426264,-1.35867118208981,3
"23","Ansgar Knauff","Eint Frankfurt","de GER",-0.123714667371413,2.57568901771154,-0.187905726159231,3
"24","Filip Kostić","Juventus","rs SRB",1.33928790122198,4.14961517550463,2.50954066779748,3
"25","Giorgos Kyriakopoulos","Sassuolo","gr GRE",0.512557206352427,2.51228302613055,0.0688188868976299,3
"26","Tariq Lamptey","Brighton","gh GHA",-3.26788423001728,2.68531927927978,1.33809339004478,3
"27","Darko Lazović","Hellas Verona","rs SRB",0.728958422348052,3.29331467925455,0.212800158243605,3
"28","Faitout Maouassa","Montpellier","fr FRA",0.66824188458702,3.18141646721259,-1.82023696905943,3
"29","Solly March","Brighton","eng ENG",0.268262443574611,6.36696653767573,3.56084267367133,3
"30","Aarón Martín","Mainz 05","es ESP",-0.166556176481639,1.63014932888069,1.75270487667779,3
"31","Philipp Max","Eint Frankfurt","de GER",0.348880338588661,2.69605144245473,3.07808570263113,3
"32","Pasquale Mazzocchi","Salernitana","it ITA",0.510590624294843,2.775308667397,1.24071578098644,3
"33","Nuno Mendes","Paris S-G","pt POR",0.423009121032716,2.92055808258055,3.01455542411761,3
"34","Álex Moreno","Aston Villa","es ESP",-0.38344584222559,2.75235229751588,1.80848379060546,3
"35","Papa Ndiaga Yade","Troyes","sn SEN",-0.361955521232848,3.48814137153859,0.905689558199486,3
"36","Alfonso Pedraza","Villarreal","es ESP",0.879811287434748,2.19026947457198,0.388535710622175,3
"37","Roberto Pereyra","Udinese","ar ARG",0.477738243390346,2.07383538463435,1.51510959302299,3
"38","Ivan Perišić","Tottenham","hr CRO",-0.105762127552247,4.47886051017547,2.71253908533778,3
"39","Pedro Porro","Tottenham","es ESP",0.324454762764184,4.7932330118649,2.58587467903761,3
"40","Christian Pulisic","Chelsea","us USA",-0.965995117122202,3.03580854652925,-2.11144051952939,3
"41","Giacomo Quagliata","Cremonese","it ITA",-1.82174615506643,2.86497749667745,-0.789081583935019,3
"42","Alexis Saelemaekers","Milan","be BEL",-0.793150255092087,5.65615772837314,0.83396315030155,3
"43","Stephan El Shaarawy","Roma","it ITA",-1.37290624668007,3.76215241024386,2.3213536557337,3
"44","Robert Skov","Hoffenheim","dk DEN",0.594620824200084,2.26112752869119,1.22693831369492,3
"45","Brandon Soppy","Atalanta","fr FRA",1.02307181562261,4.81281123128442,-0.181498209119292,3
"46","Nuno Tavares","Marseille","pt POR",-0.931200764805266,4.02171687323854,3.5550845080727,3
"47","Sada Thioub","Angers","sn SEN",-0.499124959445873,1.88071232413195,0.983459485932048,3
"48","Christopher Trimmel","Union Berlin","at AUT",-0.00783287477731758,1.76489741199699,2.43716244357778,3
"49","Iyenoma Udogie","Udinese","it ITA",0.302513296907062,2.3453591292849,-0.000428070515078344,3
"50","Cengiz Ünder","Marseille","tr TUR",0.140644947583837,5.71729256227676,3.11659587045045,3
"51","Emanuele Valeri","Cremonese","it ITA",0.0566416987152594,2.50775450813091,1.31120430258369,3
"52","Mitchell Weiser","Werder Bremen","de GER",0.348035734019214,4.35128229311349,2.42827695408706,3
"53","Darlin Yongwa","Lorient","cm CMR",-0.59799384023578,4.21033247252377,-1.82662368687125,3
"54","Davide Zappacosta","Atalanta","it ITA",0.871830090469082,2.60724506891694,2.45207573887786,3
