"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"50","Reinildo Mandava","Atlético Madrid","mz MOZ",0.584612794122473,-3.97584945270627,-0.686035244839695,10
"51","Henning Matriciani","Schalke 04","de GER",0.556478066771581,-3.94477075344655,-2.6605296037012,10
"52","Batista Mendy","Angers","fr FRA",0.875862777756643,-4.06428576651588,0.217966153665877,10
"53","Tyrick Mitchell","Crystal Palace","eng ENG",0.520881678137163,-2.63828897879843,-0.485992436038082,10
"54","Diego Moreno","Osasuna","es ESP",-0.0608031831946244,-2.89839326464544,-3.82803917885826,10
"55","Vitaliy Mykolenko","Everton","ua UKR",0.180799257491407,-2.77253102031313,-1.47813613573089,10
"56","Nikolas Nartey","Stuttgart","dk DEN",-0.356466258000221,-1.74711705846929,-2.58444699151923,10
"57","Rasmus Nissen","Leeds United","dk DEN",-0.250680313702894,-2.33804298991745,-1.83701601517769,10
"58","Lucas Olaza","Valladolid","uy URU",-0.254205766507279,-1.88168352104277,-0.910598464403782,10
"59","Jean Onana","Lens","cm CMR",0.0419322690610573,-4.22730313489528,-1.18292669439086,10
"60","Helibelton Palacios","Elche","co COL",0.705085589789805,-4.00877632152106,-2.96645132679169,10
"61","Rayan Raveloson","Auxerre","mg MAD",0.0385619883875119,-3.7003547346238,-0.500525573833128,10
"62","Diego Rico","Real Sociedad","es ESP",-0.0874856897798642,-2.13059162444585,0.516866734516911,10
"63","Falaye Sacko","Montpellier","ml MLI",0.137201482053972,-2.88391024108425,-0.689969781936896,10
"64","Joe Scally","M'Gladbach","us USA",0.19778027509838,-2.43579256471822,-0.237179301245589,10
"65","Nélson Semedo","Wolves","pt POR",0.533770440089828,-2.45835662718981,0.36376182893933,10
"66","Kiliann Sildillia","Freiburg","fr FRA",0.427346111002043,-3.5304755585537,-0.458038162306186,10
"67","Adam Smith","Bournemouth","eng ENG",0.367653920822764,-3.21488811148027,-2.31668179528959,10
"68","Danilo Soares","Bochum","br BRA",1.4523050349086,-2.55667121115261,-1.03096864590506,10
"69","Pascal Struijk","Leeds United","nl NED",0.563314689258644,-2.64675206493045,-0.254379345247626,10
"70","Matt Targett","Newcastle Utd","eng ENG",-0.898265537852623,-2.39330940800424,-0.0049803735563862,10
"71","Enzo Tchato","Montpellier","cm CMR",-0.750471148496797,-1.15572178751233,-1.85398899325796,10
"72","Luke Thomas","Leicester City","eng ENG",-0.59183440600271,-3.28734764959076,-0.902463241940169,10
"73","Kieran Tierney","Arsenal","sct SCO",-2.58605998368689,-2.01079392630497,0.161877549488259,10
"74","Jere Uronen","Schalke 04","fi FIN",1.66601867517104,-1.0520358491354,-1.95270564016482,10
"75","João Victor","Nantes","br BRA",-0.269446441338588,-3.70470565430167,-1.91762836843473,10
"76","Nacho Vidal","Osasuna","es ESP",0.718672195838311,-1.78512545060924,-2.63776424685789,10
"77","Aaron Wan-Bissaka","Manchester Utd","eng ENG",0.0704798381111987,-1.68534862625076,-0.161106838210714,10
"78","Joel Ward","Crystal Palace","eng ENG",-0.306712510402375,-4.35481698277199,-1.62910195825225,10
"79","Ashley Young","Aston Villa","eng ENG",0.17875308379155,-3.51835672061363,0.574213066187605,10
"80","Mohamed Youssouf","Ajaccio","km COM",-0.0546929514368401,-2.0367632170782,-0.648325201606677,10
"81","Akim Zedadka","Auxerre","dz ALG",0.61068768321388,-1.22406276358528,-1.97769290796575,10
