"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Marco Asensio","Real Madrid","es ESP",-0.480793121507555,7.93005782116793,7.28989398948786,9
"2","Jeremie Boga","Atalanta","ci CIV",-3.43649045392321,10.2987222657241,10.515423104538,9
"3","Sofiane Boufal","Angers","ma MAR",-0.193841898345867,8.74634953254754,6.9430847601905,9
"4","Julian Brandt","Dortmund","de GER",0.769984602646459,5.56928923023866,8.82784664929327,9
"5","Rémy Cabella","Lille","fr FRA",0.0257082050662243,4.00313708517708,11.6895822425819,9
"6","Rayan Cherki","Lyon","fr FRA",0.120712579805198,9.9265107956227,11.7613400910934,9
"7","Kingsley Coman","Bayern Munich","fr FRA",0.222193249784344,10.7823505170204,8.00494422913711,9
"8","Kevin De Bruyne","Manchester City","be BEL",0.391081912706584,6.94877591057308,14.3554265542622,9
"9","Romain Del Castillo","Brest","fr FRA",0.145643057888788,5.8489930930111,6.85556732048464,9
"10","Ángel Di María","Juventus","ar ARG",-0.03621225047385,6.7016625274087,8.36691738527498,9
"11","Paulo Dybala","Roma","ar ARG",0.753356075804005,8.58813654629641,7.27508282485111,9
"12","Bruno Fernandes","Manchester Utd","pt POR",0.0765233825844202,3.59752131706874,8.73985058884266,9
"13","Antoine Griezmann","Atlético Madrid","fr FRA",-0.155803830938926,6.76085643025618,8.55640310389851,9
"14","Vincenzo Grifo","Freiburg","it ITA",1.03545406170145,4.67774150304251,7.78404958634273,9
"15","Jonas Hofmann","M'Gladbach","de GER",0.103075196802778,5.183735124077,9.17453440822039,9
"16","Franck Honorat","Brest","fr FRA",0.284333225196875,5.8418203073134,5.69025115953715,9
"17","Florian Kainz","Köln","at AUT",1.60086824754068,4.90114237588327,9.33490553330285,9
"18","James Maddison","Leicester City","eng ENG",0.174079887083487,6.13524145841785,6.33644794212461,9
"19","Riyad Mahrez","Manchester City","dz ALG",0.297968278979515,6.663239453779,8.61997329128044,9
"20","Lionel Messi","Paris S-G","ar ARG",0.166114697558694,10.1245814270703,15.9212532734969,9
"21","Iker Muniain","Athletic Club","es ESP",0.143800947962895,2.64592213531521,8.9182987392595,9
"22","Luis Muriel","Atalanta","co COL",-1.27905128257788,9.0644273998181,7.8909614200677,9
"23","Neymar","Paris S-G","br BRA",0.439658109711088,8.3452017050418,15.1979580747803,9
"24","Michael Olise","Crystal Palace","fr FRA",0.16412915702505,3.95043959551962,7.63806425738844,9
"25","Adam Ounas","Lille","dz ALG",0.165137567066931,5.72382032213763,6.28286544077212,9
"26","Dimitri Payet","Marseille","fr FRA",-0.203371692537465,7.09827179295468,9.8098464561771,9
"27","Téji Savanier","Montpellier","fr FRA",0.53751178865185,1.41487472851197,10.6254861538302,9
"28","Suso","Sevilla","es ESP",-1.22742935757693,4.55097325332417,6.34371300967914,9
"29","Dominik Szoboszlai","RB Leipzig","hu HUN",0.296711146361257,3.10037213365632,8.99817254099408,9
"30","Cengiz Ünder","Marseille","tr TUR",0.140644947583837,5.94229937655284,5.10317614442641,9
"31","Florian Wirtz","Leverkusen","de GER",-0.709733081158267,5.02179127334783,7.05738813760425,9
"32","Edon Zhegrova","Lille","xk KVX",-0.470139750775858,11.6860178956567,10.6886020540236,9
"33","Piotr Zieliński","Napoli","pl POL",0.554228194459772,2.95114525450654,8.89438344682322,9
"34","Martin Ødegaard","Arsenal","no NOR",0.57381903606787,4.66863148568239,6.79033865021945,9
