"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"43","Johann Lepenant","Lyon","fr FRA",-0.140326163245098,-5.34195285662453,0.815300503085778,8
"44","Rico Lewis","Manchester City","eng ENG",0.0147124939202253,-3.12713966488358,1.46486616103253,8
"45","Stanislav Lobotka","Napoli","sk SVK",-0.0663938338131821,-5.69255356103272,2.65911977797693,8
"46","Manuel Locatelli","Juventus","it ITA",0.5912687286081,-4.15207047355596,-0.26262901760777,8
"47","Douglas Luiz","Aston Villa","br BRA",0.162296310621631,-2.58448601999318,4.04267647598429,8
"48","Saša Lukić","Torino","rs SRB",-0.129472591135401,-2.41606927784972,0.116076866756743,8
"49","Rolando Mandragora","Fiorentina","it ITA",0.167980766251684,-0.91565783309882,2.33892269534946,8
"50","Nemanja Matić","Roma","rs SRB",-1.78073444517487,-4.35671910840077,3.28901875537466,8
"51","Azor Matusiwa","Reims","nl NED",0.45752695182725,-6.89415178935787,1.4344396905389,8
"52","Mikel Merino","Real Sociedad","es ESP",0.127346046227119,-1.34971491111042,2.13541056939412,8
"53","Roque Mesa","Valladolid","es ESP",0.969172141715658,-3.59281272468258,1.52154645371944,8
"54","Luis Milla","Getafe","es ESP",0.589319600610862,-4.00054956601967,1.0260301515245,8
"55","Jon Moncayola","Osasuna","es ESP",-0.62074916837495,-3.56317371005234,2.25681683491171,8
"56","Monchu","Valladolid","es ESP",0.199260156987318,-2.28410091690785,1.59148523863476,8
"57","Nikola Moro","Bologna","hr CRO",-0.933761236925105,-2.42097746605232,2.69127658856293,8
"58","João Moutinho","Wolves","pt POR",0.133990160267694,-3.41099193193869,2.27907372325485,8
"59","Samuel Moutoussamy","Nantes","cd COD",0.14780459996523,-3.15853913462632,-0.333308264281539,8
"60","Exequiel Palacios","Leverkusen","ar ARG",0.319330412817934,-5.65102761649219,1.6440454244391,8
"61","Pepín","Monza","gq EQG",-0.928405449739438,-3.00671851062038,0.0549391594818283,8
"62","Kike Pérez","Valladolid","es ESP",0.798387164424824,-1.6744599930731,1.74972692338661,8
"63","Matteo Pessina","Monza","it ITA",0.399614225618356,-3.0157996825472,3.48394246742046,8
"64","Sanjin Prcić","Strasbourg","ba BIH",-0.474843412929902,-4.77062338289123,1.80062061392088,8
"65","Samuele Ricci","Torino","it ITA",0.0419322690610573,-2.18817044664896,0.498084155112555,8
"66","Sergi Roberto","Barcelona","es ESP",0.305015141637822,-1.54943712641885,2.23533911975509,8
"67","Marc Roca","Leeds United","es ESP",1.08598407624475,-3.24755118208542,1.49802132972771,8
"68","Sebastian Rode","Eint Frankfurt","de GER",1.75704760565769,-3.44985068786173,-0.234907565180298,8
"69","Óscar Rodríguez Arnaiz","Celta Vigo","es ESP",-0.258098660871558,-1.22968870707487,2.76721779229388,8
"70","Marten de Roon","Atalanta","nl NED",0.30729752630448,-5.66975068317788,0.446949270191312,8
"71","Pablo Rosario","Nice","nl NED",-1.05697950186231,-4.38675916572945,0.261528843521951,8
"72","Matteo Ruggeri","Atalanta","it ITA",-1.03533383780937,-4.19361606193919,0.746553727584371,8
"73","Baptiste Santamaria","Rennes","fr FRA",-0.0168162031540987,-5.88330561481077,1.65171325921364,8
"74","Xaver Schlager","RB Leipzig","at AUT",-0.317130183095506,-4.47118378412306,-0.062630261629968,8
"75","Jerdy Schouten","Bologna","nl NED",0.371748285026165,-4.97505224050662,-0.132782582941448,8
"76","Ellyes Skhiri","Köln","tn TUN",0.110782288534928,-4.0744264504011,0.607020548675949,8
"77","Djibril Sow","Eint Frankfurt","ch SUI",0.209139459211887,-3.04605513828032,0.424774142878144,8
"78","Stijn Spierings","Toulouse","nl NED",0.120712579805198,-6.65897537005698,2.16431672042322,8
"79","John Stones","Manchester City","eng ENG",0.237218673159209,-5.47098229123372,2.87578680962892,8
"80","Damián Suárez","Getafe","uy URU",1.70077194688835,-2.57467200363074,-0.43952420111911,8
"81","Youri Tielemans","Leicester City","be BEL",0.342534273879998,-3.8881308750073,3.58357515417438,8
"82","Vanderson","Monaco","br BRA",-0.157900714289934,-2.92108220154901,2.56887572476704,8
"83","Miguel Veloso","Hellas Verona","pt POR",0.725282032420379,-3.60020887797199,0.653096477455541,8
"84","Mikel Vesga","Athletic Club","es ESP",-0.133067100824956,-3.90664113350088,0.329241767091353,8
"85","Walace","Udinese","br BRA",0.401506351955945,-5.04289142766863,0.107718010078883,8
"86","Harry Winks","Sampdoria","eng ENG",0.0132848833359148,-3.9141352187647,0.74385240870754,8
"87","Warren Zaire-Emery","Paris S-G","fr FRA",-1.80130651924319,-1.84798015611473,-0.282309264477357,8
"88","Andre-Frank Zambo Anguissa","Napoli","cm CMR",0.552325364242769,-2.3547198209525,3.23653388883476,8
"89","Martín Zubimendi","Real Sociedad","es ESP",0.171395172496124,-4.32445265364592,0.394188624304283,8
