"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Marco Asensio","Real Madrid","es ESP",-0.480793121507555,7.93005782116793,7.28989398948786,1
"2","Nicolò Barella","Inter","it ITA",0.596921920870526,0.973948225863752,5.01025147660031,1
"3","Ross Barkley","Nice","eng ENG",-1.23824778053123,5.37732427761041,4.30880116667785,1
"4","Jean-Ricner Bellegarde","Strasbourg","fr FRA",0.688849215163419,2.83390649750912,5.63093831727071,1
"5","Jude Bellingham","Dortmund","eng ENG",0.0693341162764106,1.53932450180907,5.05342819618241,1
"6","Ludovic Blas","Nantes","fr FRA",-0.287191873087945,5.59384979592647,4.54322900916089,1
"7","Jeremie Boga","Atalanta","ci CIV",-3.43649045392321,10.2987222657241,10.515423104538,1
"8","Sofiane Boufal","Angers","ma MAR",-0.193841898345867,8.74634953254754,6.9430847601905,1
"9","Benjamin Bourigeaud","Rennes","fr FRA",0.750312485735941,1.46344271715466,9.73743920244739,1
"10","Julian Brandt","Dortmund","de GER",0.769984602646459,5.56928923023866,8.82784664929327,1
"11","Rémy Cabella","Lille","fr FRA",0.0257082050662243,4.00313708517708,11.6895822425819,1
"12","Sergio Canales","Betis","es ESP",0.444426845852104,2.62257040825271,7.03910048575582,1
"13","Antonio Candreva","Salernitana","it ITA",0.504788269383199,2.088147939916,5.68174556105535,1
"14","Yannick Carrasco","Atlético Madrid","be BEL",0.123262654602699,6.8168955014245,4.93002933374975,1
"15","Rayan Cherki","Lyon","fr FRA",0.120712579805198,9.9265107956227,11.7613400910934,1
"16","Kingsley Coman","Bayern Munich","fr FRA",0.222193249784344,10.7823505170204,8.00494422913711,1
"17","David Pereira da Costa","Lens","pt POR",0.234095756249324,3.86948610713202,4.54476004004697,1
"18","Sergi Darder","Espanyol","es ESP",0.288713965368004,1.05621427490167,5.85990694769627,1
"19","Kevin De Bruyne","Manchester City","be BEL",0.391081912706584,6.94877591057308,14.3554265542622,1
"20","Romain Del Castillo","Brest","fr FRA",0.145643057888788,5.8489930930111,6.85556732048464,1
"21","Ángel Di María","Juventus","ar ARG",-0.03621225047385,6.7016625274087,8.36691738527498,1
"22","Sofiane Diop","Nice","fr FRA",0.25543460957938,2.87480886296591,4.69487039903902,1
"23","Paulo Dybala","Roma","ar ARG",0.753356075804005,8.58813654629641,7.27508282485111,1
"24","Elif Elmas","Napoli","mk MKD",-1.80618506374925,2.75627273414761,3.79973989134219,1
"25","Bruno Fernandes","Manchester Utd","pt POR",0.0765233825844202,3.59752131706874,8.73985058884266,1
"26","Alexis Flips","Reims","fr FRA",2.28697198393756,1.76248371795811,5.37766252934776,1
