"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Salis Abdul Samed","Lens","gh GHA",0.257094527568897,-4.73334744685636,1.77477818749392,4
"2","Laurent Abergel","Lorient","fr FRA",0.664639832039509,-7.58486664143262,0.372298675068805,4
"3","Tyler Adams","Leeds United","us USA",0.057132922711132,-7.06689603256466,-1.01822346447565,4
"4","Lucien Agoume","Troyes","fr FRA",1.28513454025562,-6.86267093143378,0.170204649591736,4
"5","Rubén Alcaraz","Cádiz","es ESP",-0.2107200050435,-2.94277247847377,0.341946982713435,4
"6","Ethan Ampadu","Spezia","wls WAL",0.510733330040969,-6.17127700570892,-0.71007359534724,4
"7","Robert Andrich","Leverkusen","de GER",0.430136493575826,-4.92134088522193,-1.24655656015618,4
"8","Dennis Appiah","Nantes","fr FRA",0.196520048634466,-4.11163083155189,-2.6040159039325,4
"9","Mauro Arambarri","Getafe","uy URU",1.51207451956059,-2.46476119109404,-1.36168140303777,4
"10","Charles Aránguiz","Leverkusen","cl CHI",-2.16839076991046,-4.6463323428979,-3.84891254680922,4
"11","Santiago Ascacíbar","Cremonese","ar ARG",-1.05123936063205,-5.15350879057933,-2.59767551749223,4
"12","Carlos Baleba","Lille","cm CMR",-0.438001339489023,-2.47843762505638,-2.6521276086462,4
"13","Mickaël Barreto","Ajaccio","fr FRA",0.196520048634466,-1.98338746852919,1.80553205411231,4
"14","Pablo Barrios","Atlético Madrid","es ESP",-2.04030533646364,-2.23198919201128,-0.980927715695583,4
"15","Haris Belkebla","Brest","dz ALG",0.177662202029878,-4.26938149082034,-1.78483904580687,4
"16","Rodrigo Bentancur","Tottenham","uy URU",0.20579531540887,-2.55085238490266,-1.02504804683335,4
"17","Yves Bissouma","Tottenham","ml MLI",-0.850391250654756,-4.92412735682836,0.161519813867797,4
"18","Emil Bohinen","Salernitana","no NOR",-0.17471358548533,-5.54021221293621,-3.08865463750712,4
"19","Hicham Boudaoui","Nice","dz ALG",0.500748798834934,-4.30377735350421,1.99405413996651,4
"20","Fernando Calero","Espanyol","es ESP",1.00314008283315,-4.90302644358692,-3.55034678574818,4
"21","Mohamed Camara","Monaco","ml MLI",0.251055573424719,-5.79633275713924,1.03935345016278,4
"22","Emre Can","Dortmund","de GER",-0.389286273959503,-5.78175230846971,1.14736121119745,4
"23","Pierrick Capelle","Angers","fr FRA",-0.405592857519103,-2.1396161290424,-0.524978710072326,4
"24","Casemiro","Manchester Utd","br BRA",0.180799257491407,-5.81471290983815,1.40502698765135,4
"25","Michele Castagnetti","Cremonese","it ITA",-0.840050133377596,-4.16400152084677,1.3843854427186,4
"26","Danilo Cataldi","Lazio","it ITA",1.82898631434304,-5.3150489754305,1.7211328306075,4
"27","Xavier Chavalerin","Troyes","fr FRA",-0.552459655036533,-2.72901283519613,-1.42870603891372,4
"28","Joris Chotard","Montpellier","fr FRA",-0.360900494207642,-3.56676342690302,-0.932562337056903,4
"29","Tolga Ciğerci","Hertha BSC","tr TUR",2.8217518053186,-4.56216677462581,-2.21410997720208,4
"30","Pathé Ciss","Rayo Vallecano","sn SEN",-1.24903244865572,-5.29048038407703,-3.04652566839043,4
"31","Carlos Clerc","Elche","es ESP",0.510733330040969,-3.2404426221989,-0.426799953349949,4
"32","Santi Comesaña","Rayo Vallecano","es ESP",0.573434194179423,-1.93958612653271,0.0271303316908622,4
"33","Lewis Cook","Bournemouth","eng ENG",-0.434413795903515,-2.62050766958032,-1.32117860330792,4
"34","Samu Costa","Almería","pt POR",0.00485918165204995,-4.95608081166247,-1.33364175851097,4
"35","Lassana Coulibaly","Salernitana","ml MLI",0.5178830260879,-1.57010942594329,-1.65527350700644,4
"36","Mathieu Coutadeur","Ajaccio","fr FRA",0.180799257491407,-4.35210606775542,0.668259869123192,4
"37","Bryan Cristante","Roma","it ITA",0.382151664133098,-5.71166693745791,-0.479063266445546,4
"38","Colin Dagba","Strasbourg","fr FRA",1.08531909862438,-2.54551984630228,-1.19003768155322,4
"39","Abdou Diallo","RB Leipzig","sn SEN",-0.438001339489023,-6.80723303162128,-2.27407223904916,4
"40","Nicolás Domínguez","Bologna","ar ARG",0.184421874580896,-2.96777995373604,1.80233457615404,4
"41","Cheick Doucouré","Crystal Palace","ml MLI",0.902967778039272,-3.51064471963622,-2.22533291440761,4
"42","Ismaël Doukouré","Strasbourg","fr FRA",-0.125711683449765,-3.67631133247318,-1.58724973662733,4
"43","Éderson","Atalanta","br BRA",0.171395172496124,-2.28123949612643,-0.511737466942564,4
"44","Íñigo Eguaras","Almería","es ESP",-0.52574219346756,-2.45591420776603,-0.992100311531656,4
"45","Salvatore Esposito","Spezia","it ITA",-0.55715507855453,-3.22844371594942,1.77739762651557,4
"46","Fabinho","Liverpool","br BRA",0.406958523561053,-5.62690412369562,1.02846531488903,4
"47","Khalil Fayad","Montpellier","fr FRA",-0.96224238822359,-1.88720695707737,-2.17397696209126,4
"48","Fernando","Sevilla","br BRA",0.732921018720511,-5.66736135312736,-2.03209870538493,4
"49","Adam Forshaw","Leeds United","eng ENG",-0.454104092534618,-3.73959941435992,-2.47126838941197,4
"50","Fred","Manchester Utd","br BRA",-1.0666688051095,-2.45592805342971,0.976679747544367,4
"51","Iñigo Ruiz de Galarreta","Mallorca","es ESP",0.279463430569729,-3.5631716746231,-0.515643514596771,4
"52","Idrissa Gana Gueye","Everton","sn SEN",1.0052714821652,-4.88524962577131,-2.62806706338195,4
"53","Dani García","Athletic Club","es ESP",0.786764297914752,-4.79319969828345,-3.12825285155482,4
"54","Eric García","Barcelona","es ESP",-0.345464488359672,-8.88153609873429,2.12491007826902,4
"55","Dennis Geiger","Hoffenheim","de GER",2.04824723202864,-1.98294127337945,0.143596216304625,4
"56","Billy Gilmour","Brighton","sct SCO",2.02962010937476,-4.09012188099364,0.181329450703345,4
"57","Andrei Girotto","Nantes","br BRA",0.278698499890701,-8.12679725728363,-1.36083150441806,4
"58","Maxime Gonalons","Clermont Foot","fr FRA",1.51771746908794,-6.24174160656504,-0.864129442097174,4
"59","Nicolás González","Valencia","es ESP",1.29568867350162,-2.4718988079963,-1.02106808813941,4
"60","Ryan Gravenberch","Bayern Munich","nl NED",-4.31067989955272,-2.32820622838179,-0.651737610746167,4
"61","Clément Grenier","Mallorca","fr FRA",-1.98923919681016,-2.62922473171848,-1.4635110551834,4
"62","Ilia Gruev","Werder Bremen","bg BUL",0.228140276274481,-4.25419068120175,-2.28907245156016,4
"63","Andrés Guardado","Betis","mx MEX",0.441743780543339,-5.72770091198206,0.459807841962471,4
"64","Nemanja Gudelj","Sevilla","rs SRB",0.0743628827678922,-4.77397920659559,-0.949376694188217,4
