"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"27","Julio César Enciso","Brighton","py PAR",-1.74714317493491,11.944153165965,-0.12675726541876,5
"28","Federico Chiesa","Juventus","it ITA",-2.95837703026509,7.88811904351443,2.24402550747754,5
"29","Samuel Chukwueze","Villarreal","ng NGA",0.360691080896264,9.42414406736975,3.76147206325352,5
"30","Andrea Colpani","Monza","it ITA",-0.372910886249862,5.05331787680001,1.4133138715964,5
"31","Ángel Correa","Atlético Madrid","ar ARG",-1.56291199929381,9.76568557687635,0.861028047563326,5
"32","Moussa Diaby","Leverkusen","fr FRA",0.864586688480423,9.67738095696584,3.67558122664788,5
"33","Krépin Diatta","Monaco","sn SEN",-0.32185634734818,5.33922434666077,-0.155492982061161,5
"34","Brahim Díaz","Milan","es ESP",2.19130469518172,8.25667529642151,3.23749525810868,5
"35","Ritsu Doan","Freiburg","jp JPN",0.974815948763953,6.17814426005409,-1.21418823315398,5
"36","Jeremy Doku","Rennes","be BEL",-0.725977436906617,11.4374678127946,5.49419164002809,5
"37","Chidera Ejuke","Hertha BSC","ng NGA",-0.694530860592035,7.77743880146648,0.438923572576731,5
"38","Adri Embarba","Almería","es ESP",0.865700300972617,5.69929670747982,3.39358807723158,5
"39","Eberechi Eze","Crystal Palace","eng ENG",0.240855542320921,5.23286205907704,3.89073436054507,5
"40","Abdessamad Ezzalzouli","Osasuna","ma MAR",1.16413265295898,7.70337972536314,1.81338063770228,5
"41","Romain Faivre","Lorient","fr FRA",0.133990160267694,7.5562692956963,3.43825284040796,5
"42","Nabil Fekir","Betis","fr FRA",1.05648494936229,7.60122750823904,4.10076235472969,5
"43","João Félix","Chelsea","pt POR",0.468568255832728,7.93521642114816,-0.102503403507025,5
"44","João Félix","Atlético Madrid","pt POR",-0.210164725320193,9.1927368358175,-0.672892130794824,5
"45","Roberto Firmino","Liverpool","br BRA",-0.248509239304811,7.78640545946644,1.19665390851908,5
"46","Jeremie Frimpong","Leverkusen","nl NED",0.562324513740227,6.54680660966616,3.04480836313242,5
"47","Chris Führich","Stuttgart","de GER",0.0680251108361858,5.08037168822175,2.55972594969641,5
"48","Álvaro García","Rayo Vallecano","es ESP",0.584336081013749,4.94495990050759,0.729064254576395,5
"49","Alejandro Garnacho","Manchester Utd","ar ARG",-1.6715741031173,12.7419335128991,-1.30968008867845,5
"50","Morgan Gibbs-White","Nott'ham Forest","eng ENG",0.287368336461855,5.571579248675,3.44604764668385,5
"51","Serge Gnabry","Bayern Munich","de GER",0.206555113150824,9.10250891866252,3.44270952017885,5
"52","Degnand Gnonto","Leeds United","it ITA",-0.5268685565185,5.43177861306748,0.467382410256537,5
"53","Nicolás González","Fiorentina","ar ARG",-1.07146509164786,6.80855359944389,0.366682106756361,5
"54","Amine Gouiri","Rennes","fr FRA",0.324454762764184,7.76474041507188,-0.367067678127925,5
"55","Demarai Gray","Everton","jm JAM",-0.2097122177515,6.04612542642597,1.91713055724723,5
"56","Munir El Haddadi","Getafe","ma MAR",-1.73918779993691,5.69314806818039,-0.872020951479025,5
"57","Romain Hamouma","Ajaccio","fr FRA",1.41631648541667,7.05214046705981,-0.891624456317516,5
"58","Amine Harit","Marseille","ma MAR",0.439658109711088,5.39874596111261,2.59060981576369,5
"59","Son Heung-min","Tottenham","kr KOR",0.274563325164255,7.79673026181395,2.4210410396038,5
"60","Kelechi Iheanacho","Leicester City","ng NGA",-0.954040994011275,10.9141946675001,-0.842382794439451,5
"61","Hamed Junior Traorè","Sassuolo","ci CIV",-0.665091027363517,4.61726635545904,1.35079558387704,5
"62","Justin Kluivert","Valencia","nl NED",-0.507297706603692,8.8556334820413,-0.100071351326333,5
"63","Andrej Kramarić","Hoffenheim","hr CRO",-0.11602456522225,6.63060211659923,1.61249283012081,5
"64","Takefusa Kubo","Real Sociedad","jp JPN",0.616359922309847,8.17637340757993,2.37481836583357,5
"65","Dejan Kulusevski","Tottenham","se SWE",0.0538236367205499,6.37799100271813,2.56508368080749,5
"66","Érik Lamela","Sevilla","ar ARG",-0.153565942416811,5.31728252131292,-0.149571816750684,5
"67","Darko Lazović","Hellas Verona","rs SRB",0.728958422348052,4.52630606163933,2.08132904266523,5
"68","Rafael Leão","Milan","pt POR",0.376968237430192,11.8807256589112,4.79429993385449,5
"69","Jesper Lindstrøm","Eint Frankfurt","dk DEN",1.51074635335801,8.92262065958538,-0.0675833763631221,5
"70","Ademola Lookman","Atalanta","ng NGA",0.378377505923252,11.4706940352808,3.93696983287875,5
"71","Rony Lopes","Troyes","pt POR",0.963923834189416,5.34869481590865,3.18133239990695,5
"72","Dodi Lukebakio","Hertha BSC","be BEL",0.154729109475696,8.64136908778789,0.658399523898255,5
"73","Linton Maina","Köln","de GER",0.740856830303403,7.12395094868008,0.904609888269178,5
"74","Sadio Mané","Bayern Munich","sn SEN",1.16310048091451,12.368646515551,1.05371177751077,5
"75","Takumi Minamino","Monaco","jp JPN",2.03363780478033,5.32049178976531,-0.817464751151399,5
"76","Aleksei Miranchuk","Torino","ru RUS",0.320397474678451,4.85396462610594,1.5730404724936,5
"77","Kaoru Mitoma","Brighton","jp JPN",-0.516531089932784,8.0831871343178,3.30206854705234,5
"78","Dany Mota","Monza","pt POR",-0.0523404040469949,7.92714464170237,-1.51477933974473,5
"79","Thomas Müller","Bayern Munich","de GER",1.14911501465439,7.68205143798241,3.69018024392627,5
"80","Jamal Musiala","Bayern Munich","de GER",0.571244202213684,8.91420418606007,5.19270734274394,5
"81","Pedro Neto","Wolves","pt POR",1.79275112526694,6.16214900078374,1.92460588375292,5
"82","Christopher Nkunku","RB Leipzig","fr FRA",-0.377011207368512,12.3291484224972,2.19373097670759,5
"83","Wilson Odobert","Troyes","fr FRA",-0.208878516165186,5.82981325729427,0.0451523125355599,5
"84","Dani Olmo","RB Leipzig","es ESP",0.476514451262745,7.41198086289417,4.59282932761718,5
"85","Karim Onisiwo","Mainz 05","at AUT",-0.0193792291785733,9.63759851229532,-1.80185521856861,5
"86","Dango Ouattara","Lorient","bf BFA",0.423009121032716,8.50164141715296,-0.456883405045422,5
"87","Nicolas Pépé","Nice","ci CIV",0.23374519956853,7.14420668167992,2.90253587294104,5
"88","Carles Pérez","Celta Vigo","es ESP",-0.240853771744404,5.25519997284645,-0.305178762833456,5
"89","Gaëtan Perrin","Auxerre","fr FRA",-0.199562515276121,5.68429641152193,0.881206722150522,5
"90","Yeremi Pino","Villarreal","es ESP",1.19037985584691,5.49238095612418,-0.512044951211263,5
"91","Marko Pjaca","Empoli","hr CRO",-1.12851806199475,4.70447332813674,-0.044903197799982,5
"92","Daniel Podence","Wolves","pt POR",0.176094559972592,5.12816810831346,0.987950767074125,5
"93","Nemanja Radonjić","Torino","rs SRB",-0.0758337806755643,10.7552837550842,2.23258530975073,5
"94","Giacomo Raspadori","Napoli","it ITA",-0.0569971222575995,5.57706282246057,1.79188971194765,5
"95","Marco Reus","Dortmund","de GER",-0.521233411291737,5.13460850609293,-0.377001804309406,5
"96","Gio Reyna","Dortmund","us USA",-3.43196431351258,9.56390247862669,1.81148627821714,5
"97","Rodrigo Riquelme","Girona","es ESP",0.308895928783286,7.13978064811507,1.90867160750271,5
"98","Rodrygo","Real Madrid","br BRA",-0.402337024315737,12.090015048939,5.12269689047186,5
"99","Samuel","Valencia","br BRA",0.277481850752579,5.71487197999493,1.2691602911035,5
"100","Oihan Sancet","Athletic Club","es ESP",1.16800533638015,5.16465489741058,1.36733009935288,5
"101","Alexis Sánchez","Marseille","cl CHI",0.656648064430792,8.44844486060194,1.66706377335134,5
"102","Jadon Sancho","Manchester Utd","eng ENG",1.03327454233964,7.15317411708994,3.39706481446362,5
"103","Stephan El Shaarawy","Roma","it ITA",-1.37290624668007,5.24766218779626,2.80741037266638,5
"104","Moses Simon","Nantes","ng NGA",0.649608527895658,7.07077468918954,1.84867461674005,5
"105","Raheem Sterling","Chelsea","eng ENG",0.817487142045154,8.45718018920176,1.17218723591146,5
"106","Lars Stindl","M'Gladbach","de GER",0.353782357266239,4.92537293633355,1.67454863088011,5
"107","Marcus Tavernier","Bournemouth","eng ENG",-0.11318765433188,4.62788541230984,2.11841148188073,5
"108","Martin Terrier","Rennes","fr FRA",0.793540631763308,7.12940340097559,1.01938856600624,5
"109","Tetê","Lyon","br BRA",1.17431917471667,7.41885873010516,1.83029438816673,5
"110","Florian Thauvin","Udinese","fr FRA",-1.39862198454609,5.40765668915366,-0.246098537156302,5
"111","Karl Toko Ekambi","Lyon","cm CMR",0.0237656342109682,6.50635802949281,1.40463221157243,5
"112","Tiago Tomás","Stuttgart","pt POR",0.987540088806376,8.32507790893416,-1.05484710141096,5
"113","Ferrán Torres","Barcelona","es ESP",-0.735004588622539,7.35561919079796,2.01615045673026,5
"114","Adama Traoré","Wolves","es ESP",-2.23637746625613,7.25189947962826,0.195039182917429,5
"115","Leandro Trossard","Brighton","be BEL",0.820749029269294,8.31973151638875,1.68614338243092,5
"116","Viktor Tsyhankov","Girona","ua UKR",0.267532836564761,5.64850398065709,2.63497798198949,5
"117","Daniele Verde","Spezia","it ITA",-0.023744302621432,4.2695165591818,2.58399603799067,5
"118","Simone Verdi","Hellas Verona","it ITA",-0.0776757939665433,5.61066413348436,2.14069142550892,5
"119","Fabio Vieira","Arsenal","pt POR",-3.84742408394151,4.56646444945076,1.13209970745389,5
"120","Toni Villa","Girona","es ESP",1.73548889332616,5.81769176492861,0.796787844240448,5
"121","Nikola Vlašić","Torino","hr CRO",-0.31246361563546,5.21229082669022,0.525073536841177,5
"122","Timo Werner","RB Leipzig","de GER",0.604497709542706,8.85906607590925,0.183408127987048,5
"123","Patrick Wimmer","Wolfsburg","at AUT",2.13993607848997,6.73361115213722,2.04057984526361,5
"124","Wilfried Zaha","Crystal Palace","ci CIV",0.55042336568233,8.52848524362865,0.0309868761916242,5
"125","Rodrigo Zalazar","Schalke 04","uy URU",0.221797081479173,6.95981305892836,4.26453731662229,5
"126","Arber Zeneli","Reims","xk KVX",0.69738445445231,8.29549378157039,4.43502388755399,5
